,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
960,Time Bug 26 - Strong Oracle,167,216,13,17,0,0,0,0,0,0,21,23,0,5,org.joda.time.TestDateMidnight_Properties.testPropertyToIntervalYearOfEra,TIME,26,False
961,Time Bug 25 - Strong Oracle,78,78,5,5,0,0,0,0,0,0,5,5,0,1,org.joda.time.TestDateTimeZone.testCommentParse,TIME,25,False
962,Time Bug 26 - Strong Oracle,1874,14162,157,1299,5,42,4,50,6,83,218,1238,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicOrdinalDate,TIME,26,False
963,Time Bug 26 - Strong Oracle,465,2024,28,140,1,9,0,0,3,13,74,215,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_RI2,TIME,26,False
964,Time Bug 23 - Strong Oracle,3537,16862,238,1283,6,27,12,45,9,51,484,2101,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_Object2,TIME,23,False
965,Time Bug 26 - Strong Oracle,152,238,11,19,1,1,0,0,1,1,11,15,0,3,org.joda.time.field.TestOffsetDateTimeField.test_set_long_int,TIME,26,False
966,Time Bug 7 - Strong Oracle,1030,2222,79,227,1,2,3,4,4,6,130,229,0,1,org.joda.time.format.TestDateTimeFormatter.testParseInto_monthDay_feb29_newYork_startOfYear,TIME,7,True
967,Time Bug 21 - Strong Oracle,105,134,11,18,0,0,2,2,2,2,14,16,0,1,org.joda.time.format.TestDateTimeFormat.testFormat_zoneText,TIME,21,False
968,Time Bug 19 - Strong Oracle,679,3466,44,286,1,2,2,4,2,14,91,298,0,1,org.joda.time.TestMonthDay_Basics.testToDateTime_RI,TIME,19,False
969,Time Bug 22 - Strong Oracle,6,6,0,0,0,0,0,0,0,0,1,1,0,1,org.joda.time.TestPeriod_Basics.testToPeriod,TIME,22,False
970,Time Bug 24 - Strong Oracle,545,9622,57,1310,0,0,0,0,0,0,65,869,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicOrdinalDateTimeNoMillis,TIME,24,False
971,Time Bug 25 - Strong Oracle,622,2054,40,165,4,7,1,1,3,7,78,164,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyAddMonthOfYear,TIME,25,False
972,Time Bug 26 - Strong Oracle,834,1855,84,228,3,5,4,4,8,12,88,166,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDayOfWeek_int1,TIME,26,False
973,Time Bug 19 - Strong Oracle,366,1137,20,80,1,4,0,0,3,8,56,104,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDateTime_int_int_int_int_int_int_int1,TIME,19,False
974,Time Bug 25 - Strong Oracle,445,1430,33,145,0,0,1,3,1,3,48,97,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_long_long_PeriodType3,TIME,25,False
975,Time Bug 24 - Strong Oracle,1728,16556,142,1473,5,60,11,75,11,123,199,1442,0,1,org.joda.time.TestDateTimeZoneCutover.testWithSecondOfMinuteInDstChange,TIME,24,False
976,Time Bug 25 - Strong Oracle,421,719,28,57,1,1,0,0,2,4,59,76,0,1,org.joda.time.TestLocalDate_Constructors.testConstructor_nullDateTimeZone,TIME,25,False
977,Time Bug 26 - Strong Oracle,650,1483,59,165,3,7,1,1,3,7,73,139,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextDayOfYear,TIME,26,False
978,Time Bug 26 - Strong Oracle,653,1558,65,187,3,7,2,2,5,9,71,143,0,15,org.joda.time.TestDateMidnight_Properties.testPropertyRoundHalfCeilingMonthOfYear,TIME,26,False
979,Time Bug 26 - Strong Oracle,136,179,11,15,0,0,0,0,0,0,13,15,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_nullDateTimeZone,TIME,26,False
980,Time Bug 19 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,2,org.joda.time.TestLocalDate_Basics.testToDateTimeAtMidnight_nullZone,TIME,19,False
981,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testPlusMillis_int,TIME,26,False
982,Time Bug 25 - Strong Oracle,431,1905,15,83,0,0,0,0,1,6,85,258,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetYear,TIME,25,False
983,Time Bug 25 - Strong Oracle,399,466,21,35,0,0,0,0,0,0,67,68,0,2,org.joda.time.TestMutableDateTime_Constructors.testConstructor_int_int_int_int_int_int_int,TIME,25,False
984,Time Bug 22 - Strong Oracle,146,640,7,51,0,0,0,0,0,0,28,64,0,1,org.joda.time.TestMutablePeriod_Updates.testAdd_RP3,TIME,22,False
985,Time Bug 24 - Strong Oracle,301,401,30,38,0,0,0,0,0,0,19,22,0,787,org.joda.time.tz.TestBuilder.testSerialization,TIME,24,False
986,Time Bug 19 - Strong Oracle,1282,4718,92,424,5,38,7,21,6,29,160,415,0,2,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalYear,TIME,19,False
987,Time Bug 24 - Strong Oracle,208,4478,17,388,2,56,0,0,0,0,27,506,0,7,org.joda.time.TestDateTimeComparator.testListMinute,TIME,24,False
988,Time Bug 25 - Strong Oracle,327,602,18,39,1,4,1,4,4,7,34,51,0,2,org.joda.time.TestDateTime_Properties.testPropertyGetMaxMinValuesWeekOfWeekyear,TIME,25,False
989,Time Bug 26 - Strong Oracle,122,279,10,29,0,0,0,0,0,0,10,23,0,4,org.joda.time.TestDateMidnight_Basics.testCompareTo,TIME,26,False
990,Time Bug 26 - Strong Oracle,176,230,12,16,0,0,0,0,0,0,23,25,0,4,org.joda.time.TestDateMidnight_Basics.testToDateTime_Chronology,TIME,26,False
991,Time Bug 20 - Strong Oracle 1,501,8079,33,388,0,0,3,208,0,0,76,777,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_printParseZoneDawsonCreek,TIME,20,True
992,Time Bug 25 - Strong Oracle,616,1052,33,84,1,1,4,4,2,4,90,113,0,1,org.joda.time.TestLocalDate_Constructors.testConstructor_long4_DateTimeZone,TIME,25,False
993,Time Bug 25 - Strong Oracle,464,2401,11,103,1,6,0,0,1,6,98,342,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetDayOfWeek,TIME,25,False
994,Time Bug 25 - Strong Oracle,1189,3647,124,449,3,11,5,7,7,20,120,335,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_Object5,TIME,25,False
995,Time Bug 24 - Strong Oracle,646,2432,63,264,2,4,2,2,4,10,90,309,0,1,org.joda.time.format.TestDateTimeFormatter.testParseLocalDate_year_month_week_2012,TIME,24,True
996,Time Bug 25 - Strong Oracle,294,355,20,26,0,0,1,1,0,0,36,42,0,1,org.joda.time.TestInterval_Constructors.testConstructor_RI_RD1,TIME,25,False
997,Time Bug 25 - Strong Oracle,424,1694,15,73,0,0,0,0,1,5,83,232,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetYear,TIME,25,False
998,Time Bug 19 - Strong Oracle,558,2971,57,384,0,0,0,0,0,0,63,271,0,2,org.joda.time.format.TestISODateTimeFormatParsing.test_basicDate,TIME,19,False
999,Time Bug 25 - Strong Oracle,1603,8775,148,729,0,0,1,2,0,0,212,1250,0,1,org.joda.time.TestMutableDateTime_Sets.testSetZoneRetainFields_DateTimeZone1,TIME,25,False
1000,Time Bug 25 - Strong Oracle,402,2122,16,108,0,0,0,0,1,6,70,291,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetEra,TIME,25,False
1001,Time Bug 24 - Strong Oracle,255,486,17,40,0,0,0,0,2,4,38,51,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_textMonthJanLongUpperCase_UK,TIME,24,False
1002,Time Bug 25 - Strong Oracle,3887,17840,251,1392,5,23,12,45,10,49,520,2205,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_long_long_Chronology1,TIME,25,False
1003,Time Bug 24 - Strong Oracle,1279,8668,96,717,4,30,6,38,7,60,151,744,0,4,org.joda.time.TestInterval_Constructors.testParse_noFormatter,TIME,24,False
1004,Time Bug 25 - Strong Oracle,1411,7563,136,840,1,9,0,0,2,12,181,838,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_mediumDate,TIME,25,False
1005,Time Bug 24 - Strong Oracle,255,486,17,40,0,0,0,0,2,4,38,51,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_textHalfdayAM_France,TIME,24,False
1006,Time Bug 3 - Strong Oracle,1308,4265,107,395,5,14,7,17,7,27,148,376,0,1,org.joda.time.TestMutableDateTime_Adds.testAddYears_int_dstOverlapWinter_addZero,TIME,3,True
1007,Time Bug 25 - Strong Oracle,445,1430,33,145,0,0,1,3,1,3,48,97,0,6,org.joda.time.TestMutablePeriod_Constructors.testConstructor_long_long_PeriodType3,TIME,25,False
1008,Time Bug 24 - Strong Oracle,16,16,3,3,0,0,0,0,0,0,1,1,0,2,org.joda.time.format.TestDateTimeFormatter.testParseMillis_fractionOfSecondLong,TIME,24,False
1009,Time Bug 14 - Strong Oracle,833,2022,64,177,2,3,4,5,4,11,106,204,0,1,org.joda.time.TestMonthDay_Basics.testMinusMonths_int_wrap,TIME,14,False
1010,Time Bug 16 - Strong Oracle,1079,3418,96,424,3,12,3,6,4,9,128,304,0,4,org.joda.time.format.TestDateTimeFormatter.testParseInto_offsetParsed,TIME,16,False
1011,Time Bug 26 - Strong Oracle,1858,7404,179,758,1,1,0,0,1,1,218,1057,0,7,org.joda.time.TestMutableInterval_Constructors.testConstructor_Object_Chronology1,TIME,26,False
1012,Time Bug 26 - Strong Oracle,679,1683,63,190,2,4,2,2,5,11,84,167,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_withDay_Gaza,TIME,26,False
1013,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testMinusYears_int,TIME,26,False
1014,Time Bug 24 - Strong Oracle,545,9602,57,1300,0,0,0,0,0,0,65,869,0,4,org.joda.time.format.TestISODateTimeFormatParsing.test_basicOrdinalDateTime,TIME,24,False
1015,Time Bug 24 - Strong Oracle,551,11452,57,1549,0,0,0,0,0,0,66,1019,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicDateTimeNoMillis,TIME,24,False
1016,Time Bug 26 - Strong Oracle,552,914,30,68,1,1,5,5,1,1,75,94,0,7,org.joda.time.TestYearMonthDay_Basics.testToDateTime_TOD_nullZone,TIME,26,False
1017,Time Bug 25 - Strong Oracle,68,111,6,10,0,0,0,0,0,0,4,6,0,4,org.joda.time.format.TestISODateTimeFormatParsing.test_timeElementParser,TIME,25,False
1018,Time Bug 25 - Strong Oracle,155,284,11,23,1,1,0,0,0,0,13,19,0,1,org.joda.time.TestDateMidnight_Basics.testWithFieldAdded4,TIME,25,False
1019,Time Bug 24 - Strong Oracle,193,3648,16,330,2,28,0,0,0,0,22,394,0,7,org.joda.time.TestDateTimeComparator.testListDate,TIME,24,False
1020,Time Bug 24 - Strong Oracle,278,6501,21,517,1,26,0,0,1,26,35,704,0,7,org.joda.time.TestDateTimeComparator.testListDOY,TIME,24,False
1021,Time Bug 18 - Strong Oracle,215,259,10,22,2,2,0,0,0,0,46,46,0,1,org.joda.time.chrono.TestGJChronology.testLeapYearRulesConstruction,TIME,18,True
1022,Time Bug 26 - Strong Oracle,811,1847,82,225,2,5,4,4,7,12,87,167,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMilliOfSecond_int1,TIME,26,False
1023,Time Bug 24 - Strong Oracle,361,638,34,56,0,0,0,0,0,0,32,48,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortTime,TIME,24,False
1024,Time Bug 24 - Strong Oracle,1528,8763,123,817,5,30,9,38,10,62,186,776,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMillisOfSecondInDstChange_Paris_winter,TIME,24,False
1025,Time Bug 20 - Strong Oracle 1,1003,3236,96,340,3,12,5,12,6,20,128,302,0,3,org.joda.time.format.TestDateTimeFormatterBuilder.test_printParseOffsetAndZone,TIME,20,False
1026,Time Bug 25 - Strong Oracle,772,1736,75,199,3,5,2,2,5,9,82,162,0,1,org.joda.time.TestMutableDateTime_Basics.testRounding2,TIME,25,False
1027,Time Bug 16 - Strong Oracle,1377,4723,108,525,3,6,3,7,4,15,181,444,0,4,org.joda.time.format.TestDateTimeFormatter.testParseInto_chrono,TIME,16,False
1028,Time Bug 26 - Strong Oracle,1488,9256,101,754,5,32,9,46,7,60,181,829,0,1,org.joda.time.TestDateTime_Basics.testWithField1,TIME,26,False
1029,Time Bug 26 - Strong Oracle,138,198,11,18,0,0,0,0,0,0,12,15,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_long2_DateTimeZone,TIME,26,False
1030,Time Bug 3 - Strong Oracle,744,1633,67,178,2,4,4,6,5,9,83,152,0,1,org.joda.time.TestMutableDateTime_Adds.testAddSeconds_int_dstOverlapWinter_addZero,TIME,3,False
1031,Time Bug 24 - Strong Oracle,440,11165,30,831,2,104,4,77,4,102,46,994,0,7,org.joda.time.TestDateTimeComparator.testListWOW,TIME,24,False
1032,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,6,org.joda.time.TestMutablePeriod_Constructors.testConstructor_RI_RI1,TIME,25,False
1033,Time Bug 25 - Strong Oracle,132,137,8,9,0,0,0,0,0,0,14,14,0,1,org.joda.time.TestDuration_Constructors.testConstructor_RI_RI2,TIME,25,False
1034,Time Bug 19 - Strong Oracle,196,281,18,30,0,0,0,0,0,0,29,33,0,1,org.joda.time.TestLocalDate_Basics.testToInterval,TIME,19,False
1035,Time Bug 19 - Strong Oracle,1363,5917,83,466,4,22,7,22,6,40,198,527,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_long1,TIME,19,False
1036,Time Bug 26 - Strong Oracle,653,1558,65,187,3,7,2,2,5,9,71,143,0,15,org.joda.time.TestDateMidnight_Properties.testPropertyRoundHalfFloorMonthOfYear,TIME,26,False
1037,Time Bug 26 - Strong Oracle,1630,7117,156,717,1,1,0,0,1,1,199,1044,0,7,org.joda.time.chrono.TestBuddhistChronology.testFactory_Zone,TIME,26,False
1038,Time Bug 26 - Strong Oracle,1459,6414,137,721,2,9,4,4,7,16,200,650,0,4,org.joda.time.TestLocalTime_Basics.testToDateTime_nullRI,TIME,26,False
1039,Time Bug 25 - Strong Oracle,127,127,10,10,0,0,0,0,0,0,12,12,0,1,org.joda.time.TestMutableDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_nullChronology,TIME,25,False
1040,Time Bug 1 - Strong Oracle,200,715,17,56,0,0,0,0,0,0,27,101,0,1,org.joda.time.TestPartial_Basics.testWith_baseAndArgHaveNoRange,TIME,1,False
1041,Time Bug 26 - Strong Oracle,341,485,29,42,0,0,0,0,2,2,39,45,0,4,org.joda.time.TestMonthDay_Basics.testToDateTime_nullRI,TIME,26,False
1042,Time Bug 25 - Strong Oracle,651,4797,35,342,1,24,1,8,1,24,131,506,0,1,org.joda.time.TestLocalTime_Basics.testToDateTimeTodayDefaultZone,TIME,25,False
1043,Time Bug 25 - Strong Oracle,386,1263,22,71,1,2,0,0,1,2,59,157,0,2,org.joda.time.TestMutableDateTime_Properties.testPropertyGetMonthOfYear,TIME,25,False
1044,Time Bug 25 - Strong Oracle,157,165,12,12,0,0,0,0,0,0,20,20,0,3,org.joda.time.TestDateTime_Properties.testPropertyToIntervalMillisOfSecond,TIME,25,False
1045,Time Bug 26 - Strong Oracle,133,179,7,11,0,0,0,0,0,0,18,20,0,2,org.joda.time.TestDateMidnight_Basics.testToGregorianCalendar,TIME,26,False
1046,Time Bug 26 - Strong Oracle,747,2950,73,345,3,14,3,3,5,16,85,282,0,3,org.joda.time.TestDateTime_Properties.testPropertySetTextMonthOfYear,TIME,26,False
1047,Time Bug 25 - Strong Oracle,204,207,13,14,0,0,0,0,1,1,19,19,0,1,org.joda.time.TestMutableDateTime_Adds.testAdd_DurationFieldType_int1,TIME,25,False
1048,Time Bug 24 - Strong Oracle,234,684,17,58,4,8,0,0,0,0,27,74,0,6,org.joda.time.TestDateTimeComparator.testHour,TIME,24,False
1049,Time Bug 24 - Strong Oracle,740,2536,68,268,2,5,5,6,5,11,96,313,0,1,org.joda.time.format.TestDateTimeFormatter.testParseLocalDate_weekyear_month_week_2010,TIME,24,True
1050,Time Bug 26 - Strong Oracle,341,485,29,42,0,0,0,0,2,2,39,45,0,6,org.joda.time.TestLocalDate_Basics.testToDateTime_nullRI,TIME,26,False
1051,Time Bug 25 - Strong Oracle,229,243,18,19,0,0,0,0,0,0,30,31,0,2,org.joda.time.TestInterval_Constructors.testConstructor_RI_RI_chronoStart,TIME,25,False
1052,Time Bug 26 - Strong Oracle,274,415,18,32,0,0,1,1,0,0,33,43,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RD4,TIME,26,False
1053,Time Bug 25 - Strong Oracle,258,501,13,28,0,0,0,0,1,2,33,54,0,2,org.joda.time.TestDateTime_Properties.testPropertyLeapYear,TIME,25,False
1054,Time Bug 26 - Strong Oracle,1070,4074,87,417,4,20,5,9,8,27,137,402,0,1,org.joda.time.TestDateTime_Properties.testPropertySetWeekOfWeekyear,TIME,26,False
1055,Time Bug 22 - Strong Oracle,216,358,16,38,0,0,1,1,0,0,25,32,0,1,org.joda.time.TestMutableInterval_Updates.testSePeriodAfterStart_RI2,TIME,22,False
1056,Time Bug 24 - Strong Oracle,551,8461,57,1143,0,0,0,0,0,0,66,730,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicWeekDateTimeNoMillis,TIME,24,False
1057,Time Bug 23 - Strong Oracle,4443,33933,289,2985,7,63,13,57,11,75,612,3955,0,1,org.joda.time.TestDateTimeComparator.testBasicComps5,TIME,23,False
1058,Time Bug 25 - Strong Oracle,154,283,10,22,1,1,0,0,0,0,14,20,0,1,org.joda.time.TestDateMidnight_Basics.testWithField2,TIME,25,False
1059,Time Bug 25 - Strong Oracle,374,2025,27,171,0,0,1,3,1,3,42,186,0,10,org.joda.time.TestInterval_Basics.testToPeriod_PeriodType1,TIME,25,False
1060,Time Bug 19 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,1,org.joda.time.TestLocalDate_Basics.testToDateTimeAtStartOfDay_nullZone,TIME,19,False
1061,Time Bug 22 - Strong Oracle,587,6248,39,486,0,0,3,70,1,6,69,657,0,3,org.joda.time.TestMutablePeriod_Basics.testEqualsHashCode,TIME,22,False
1062,Time Bug 25 - Strong Oracle,940,9839,77,1075,5,60,4,15,5,58,114,905,0,2,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldDayOfMonth,TIME,25,False
1063,Time Bug 12 - Strong Oracle 1,590,2382,50,249,2,6,1,1,2,8,84,293,0,1,org.joda.time.TestLocalDate_Constructors.testFactory_fromCalendarFields_beforeYearZero1,TIME,12,True
1064,Time Bug 25 - Strong Oracle,1058,2218,83,233,4,12,5,5,7,12,115,198,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextYear,TIME,25,False
1065,Time Bug 25 - Strong Oracle,312,1115,10,41,1,5,0,0,1,5,57,156,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetSecondOfMinute,TIME,25,False
1066,Time Bug 3 - Strong Oracle,744,1633,67,178,2,4,4,6,5,9,83,152,0,1,org.joda.time.TestMutableDateTime_Adds.testAddHours_int_dstOverlapWinter_addZero,TIME,3,False
1067,Time Bug 22 - Strong Oracle,83,226,3,10,0,0,0,0,0,0,18,25,0,1,org.joda.time.TestPeriod_Constructors.testConstructor_long1,TIME,22,False
1068,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,6,org.joda.time.TestMutablePeriod_Constructors.testConstructor_long_long2,TIME,25,False
1069,Time Bug 25 - Strong Oracle,4959,40751,387,4445,5,42,14,37,12,56,714,3972,0,2,org.joda.time.TestInterval_Constructors.testConstructor_Object1,TIME,25,False
1070,Time Bug 25 - Strong Oracle,630,1446,58,168,2,4,2,2,5,9,77,145,0,2,org.joda.time.TestDateTimeZoneCutover.test_DateTime_plusDay_Gaza,TIME,25,False
1071,Time Bug 24 - Strong Oracle,550,1336,55,166,0,0,0,0,0,0,62,127,0,3,org.joda.time.format.TestISODateTimeFormatParsing.test_ordinalDate,TIME,24,False
1072,Time Bug 25 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalMonthOfYear,TIME,25,False
1073,Time Bug 25 - Strong Oracle,1577,12207,106,1107,6,105,7,56,6,65,200,1086,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalDayOfMonth,TIME,25,False
1074,Time Bug 25 - Strong Oracle,864,3491,72,399,3,16,4,6,5,20,105,329,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextDayOfMonth,TIME,25,False
1075,Time Bug 22 - Strong Oracle,362,845,29,79,0,0,3,4,1,1,38,69,0,1,org.joda.time.TestInterval_Constructors.testConstructor_RP_RI4,TIME,22,False
1076,Time Bug 24 - Strong Oracle,1037,4185,84,380,5,36,4,17,6,29,116,352,0,3,org.joda.time.format.TestDateTimeFormatter.testParseMutableDateTime_zone3,TIME,24,False
1077,Time Bug 24 - Strong Oracle,60,60,5,5,0,0,0,0,0,0,9,9,0,9,org.joda.time.format.TestDateTimeFormat.testFormat_yearOfEra_twoDigit,TIME,24,False
1078,Time Bug 25 - Strong Oracle,319,1277,10,47,1,6,0,0,1,6,59,178,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetSecondOfMinute,TIME,25,False
1079,Time Bug 24 - Strong Oracle,398,1063,31,85,1,4,0,0,1,4,33,81,0,1,org.joda.time.convert.TestStringConverter.testGetPartialValues,TIME,24,False
1080,Time Bug 10 - Strong Oracle,33,33,0,0,0,0,0,0,0,0,6,6,0,4,org.joda.time.TestDays.testFactory_daysBetween_RPartial_YearMonth,TIME,10,False
1081,Time Bug 25 - Strong Oracle,486,2062,18,99,1,1,0,0,2,10,84,252,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyGetDayOfYear,TIME,25,False
1082,Time Bug 26 - Strong Oracle,386,1287,22,92,1,5,0,0,3,9,59,115,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_long1,TIME,26,False
1083,Time Bug 25 - Strong Oracle,2447,19372,217,3421,5,43,7,22,8,39,318,1010,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_fullDateTime,TIME,25,False
1084,Time Bug 25 - Strong Oracle,137,151,10,11,0,0,0,0,0,0,14,15,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RI6,TIME,25,False
1085,Time Bug 26 - Strong Oracle,2207,8708,207,893,4,8,3,4,7,11,267,1191,0,7,org.joda.time.format.TestDateTimeFormatter.testPrint_chrono_and_zone,TIME,26,False
1086,Time Bug 10 - Strong Oracle,20,20,0,0,0,0,0,0,0,0,3,3,0,1,org.joda.time.TestDays.testFactory_daysBetween_RPartial_LocalDate,TIME,10,False
1087,Time Bug 26 - Strong Oracle,1468,4899,157,568,2,9,3,10,5,19,189,495,0,2,org.joda.time.TestPartial_Basics.testToDateTime_RI,TIME,26,False
1088,Time Bug 22 - Strong Oracle,738,2197,47,249,0,0,0,0,0,0,87,190,0,1,org.joda.time.TestPeriod_Basics.testWithPeriodType2,TIME,22,False
1089,Time Bug 25 - Strong Oracle,1410,7617,135,843,1,9,0,0,2,12,181,844,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_longDate,TIME,25,False
1090,Time Bug 22 - Strong Oracle,18,18,2,2,0,0,0,0,0,0,1,1,0,1,org.joda.time.TestPeriod_Basics.testGetPeriodType,TIME,22,False
1091,Time Bug 25 - Strong Oracle,498,2960,29,341,6,73,3,5,6,11,72,226,0,1,org.joda.time.chrono.TestIslamicChronology.testSampleDateWithZone,TIME,25,False
1092,Time Bug 19 - Strong Oracle,1454,11138,101,910,4,32,6,40,7,73,183,966,0,1,org.joda.time.TestMonthDay_Basics.testToDateTime_nullRI,TIME,19,False
1093,Time Bug 4 - Strong Oracle,229,508,18,40,0,0,0,0,0,0,36,74,0,3,org.joda.time.TestDateTimeUtils.testIsContiguous_RP,TIME,4,False
1094,Time Bug 25 - Strong Oracle,301,375,20,26,0,0,1,1,0,0,37,46,0,1,org.joda.time.TestMutableInterval_Constructors.testConstructor_RD_RI1,TIME,25,False
1095,Time Bug 23 - Strong Oracle,4109,41958,292,3686,3,11,6,20,6,26,580,5736,0,1,org.joda.time.convert.TestCalendarConverter.testGetChronology_Object_nullChronology,TIME,23,False
1096,Time Bug 25 - Strong Oracle,204,215,17,17,0,0,0,0,0,0,27,27,0,5,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology2,TIME,25,False
1097,Time Bug 25 - Strong Oracle,528,3162,39,307,2,25,1,4,2,12,57,245,0,2,org.joda.time.TestDateMidnight_Properties.testPropertyGetDifferenceMonthOfYear,TIME,25,False
1098,Time Bug 26 - Strong Oracle,703,1591,68,187,3,7,3,3,5,9,76,146,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddDayOfYear,TIME,26,False
1099,Time Bug 26 - Strong Oracle,578,2153,33,180,1,4,4,12,0,0,81,239,0,2,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalYear,TIME,26,False
